|Atendimentos_valor_medio|Renda média (R$)|Estabelecimentos_Publicos|Code|Município|Psi_valor_medio|Profissionais_Privados|Assalariados|Estabelecimentos_Total|Profissionais_Total|Estabelecimentos_Privados|Contribuição para o PIB estadual %|0 a 14 anos|Masculino|Renda média em Salários mínimos|15 a 29 anos|Estabelecimentos_Psi|Cidades|60+ anos|PIB (mil R$)|Estabelecimentos_Atend|Pop_Total|Psi_qtd_media|data_ref|Feminino|30 a 59 anos|Atendimentos_qtd_media|Profissionais_Publicos
4956|275391.9|1917.49|28.0|353930|353930 Pirassununga|72954.37|12.5|20198.0|66.5|28.5|38.5|0.12|14488|35956|2.8|17182|192.5|Pirassununga|11243|2082733.7040000001|201.5|73394|5709.83|2013|37438|30481|56966.58|16.0
4961|301111.9|1652.37|24.0|353980|353980 Poá|1501.83|2.0|34121.0|35.0|10.0|11.0|0.23|26085|53966|2.4|29089|36.0|Poá|10860|3998233.5489999996|43.0|111658|425.08|2013|57692|45624|143423.0|8.0
4976|950603.34|1670.32|44.0|354100|354100 Praia Grande|7858.71|22.0|44393.0|110.0|44.5|66.0|0.29|66396|138180|2.5|67801|139.0|Praia Grande|38472|4966417.815|161.0|287807|789.67|2013|149627|115138|277983.83|22.5
4981|2346655.1|1740.67|53.5|354140|354140 Presidente Prudente|104782.62|62.5|65602.0|224.0|119.5|170.5|0.37|42520|105117|2.6|50487|589.0|Presidente Prudente|32160|6305708.926|648.5|218233|10518.92|2013|113116|93066|234799.42|57.0
5003|496942.47|1858.71|20.0|354330|354330 Ribeirão Pires|123882.9|16.0|23798.0|75.5|48.5|55.5|0.15|23977|57961|2.7|28759|84.5|Ribeirão Pires|14671|2569595.3819999998|101.5|118451|8945.08|2013|60490|51044|83867.33|32.5
5004|6650190.03|2056.65|91.0|354340|354340 Ribeirão Preto|99813.71|199.5|225856.0|717.5|341.5|626.5|1.45|125889|311929|3.0|162303|1367.5|Ribeirão Preto|88058|24905980.615|1714.5|648213|9808.25|2013|336284|271963|565698.25|142.0
5008|742650.65|2034.24|43.5|354390|354390 Rio Claro|13258.28|37.5|65453.0|174.5|76.5|131.0|0.45|38198|95685|3.0|47237|331.5|Rio Claro|27789|7756694.006|367.0|196195|2024.33|2013|100510|82971|153324.42|39.0
5024|265550.97|1986.28|21.0|354520|354520 Salto|3406.7|12.0|31575.0|52.5|26.0|31.5|0.29|23244|55172|2.9|28364|107.5|Salto|13052|5019800.888|121.5|111732|1402.0|2013|56560|47072|93330.58|14.0
5030|880541.69|1834.42|24.0|354580|354580 Santa Bárbara d'Oeste|149569.62|7.0|47103.0|68.5|21.0|44.5|0.3|36017|92964|2.7|46970|206.0|Santa Bárbara d'Oeste|22819|5060780.067|222.0|187570|10160.92|2013|94606|81764|191977.25|14.0
5049|822150.33|2266.96|19.0|354730|354730 Santana de Parnaíba|3214.04|0.0|63530.0|29.0|31.0|10.0|0.41|28869|59661|3.3|31245|28.0|Santana de Parnaíba|11084|7017109.368|32.0|121025|3360.83|2013|61364|49827|153721.25|31.0
5051|2503336.75|2103.95|86.5|354780|354780 Santo André|5369.37|126.0|217810.0|563.5|221.0|477.0|1.56|133023|337016|3.1|162682|569.0|Santo André|103218|26721758.851|812.5|702021|6277.42|2013|365005|303098|426717.17|95.0
5059|2920551.27|2253.47|94.0|354850|354850 Santos|39891.88|149.0|188169.0|422.5|246.0|328.5|1.1|72445|197448|3.3|87621|1189.0|Santos|87772|18871519.112|1346.5|431083|3911.67|2013|233635|183245|450156.17|97.0
5061|3141325.69|3077.17|93.5|354870|354870 São Bernardo do Campo|34911.33|149.0|291032.0|503.0|267.0|409.5|2.84|165222|388110|4.5|198195|513.0|São Bernardo do Campo|92311|48789308.726|766.5|803121|6412.08|2013|415011|347393|575762.33|118.0
5062|1097778.07|2742.43|43.0|354880|354880 São Caetano do Sul|30410.7|52.0|114449.0|283.0|99.0|240.0|0.93|23989|71804|4.0|31499|412.5|São Caetano do Sul|31613|15952825.983|588.0|155769|4056.58|2013|83965|68668|191127.25|47.0
5063|1213380.1|2248.33|48.5|354890|354890 São Carlos|19822.76|17.5|76540.0|216.0|49.0|167.5|0.53|45666|115750|3.3|56356|398.0|São Carlos|32958|9133309.205|433.5|235834|3048.58|2013|120084|100854|195414.0|31.5
5065|1032674.96|1738.53|37.0|354910|354910 São João da Boa Vista|1150.72|46.0|23645.0|110.5|67.0|73.5|0.14|16174|42421|2.6|19692|402.0|São João da Boa Vista|13945|2379005.455|427.0|87599|2959.08|2013|45178|37788|115059.75|21.0
5072|262374.66|1780.1|19.5|354970|354970 São José do Rio Pardo|181.59|13.5|14061.0|88.5|25.0|69.0|0.08|9999|26480|2.6|12976|104.5|São José do Rio Pardo|8642|1443661.428|146.0|53796|1125.58|2013|27316|22179|60235.83|11.5
5073|5400777.66|1913.55|86.0|354980|354980 São José do Rio Preto|33050.97|85.0|139421.0|596.5|209.5|510.5|0.83|78304|208078|2.8|100346|677.5|São José do Rio Preto|64568|14310836.412|831.5|432836|6705.83|2013|224758|189618|542848.5|124.5
5074|3746901.35|2733.93|80.0|354990|354990 São José dos Campos|5292.45|285.5|212052.0|575.0|351.5|495.0|1.65|143962|329201|4.0|168836|1241.0|São José dos Campos|75594|28290099.804|1401.0|671632|5920.17|2013|342431|283240|417618.08|66.0
5079|58460148.35|2935.8|1173.0|355030|355030 São Paulo|338380.09|1480.0|5281006.0|8751.0|3412.5|7578.0|33.94|2434132|5586545|4.3|2868229|13194.5|São Paulo|1519590|582079726.489|15284.0|11779406|94439.83|2013|6192861|4957455|8524221.67|1932.5
5082|290826.22|1630.56|15.0|355060|355060 São Roque|1019.72|20.0|19033.0|84.0|28.5|69.0|0.12|17038|41408|2.4|19899|195.0|São Roque|11511|2063346.6469999999|210.5|84271|805.75|2013|42863|35823|36925.75|8.5
5083|458935.01|2447.57|33.0|355070|355070 São Sebastião|3050.34|2.5|21712.0|60.0|30.0|27.0|0.32|19421|40010|3.6|20697|141.5|São Sebastião|7303|5407710.101|147.5|80277|1282.0|2013|40267|32856|506822.92|27.5
5086|1362461.16|1788.02|70.0|355100|355100 São Vicente|45821.17|17.5|41785.0|135.5|51.5|65.5|0.26|78167|167715|2.6|85720|218.0|São Vicente|42651|4514832.202|254.0|349291|8005.17|2013|181576|142753|281992.25|34.0
5093|556342.64|2220.45|23.0|355170|355170 Sertãozinho|1808.74|34.5|48946.0|123.0|44.0|100.0|0.25|25078|58274|3.3|30346|195.5|Sertãozinho|12952|4289254.63|236.5|117248|575.58|2013|58974|48872|198672.83|9.5
5098|5724439.84|2237.08|71.5|355220|355220 Sorocaba|2620.21|102.5|202361.0|383.5|166.0|312.0|1.71|129284|307618|3.3|158334|629.5|Sorocaba|75050|29354936.126|686.5|627866|17484.33|2013|320248|265198|470970.25|63.5
5100|937132.07|3000.41|35.0|355240|355240 Sumaré|23037.05|10.0|52691.0|93.0|43.0|58.0|0.68|58680|128249|4.4|68149|159.0|Sumaré|24260|11674929.867999999|167.5|258103|2169.67|2013|129854|107014|113999.58|33.0
5102|1331987.65|2160.93|42.0|355250|355250 Suzano|2005.79|17.5|53356.0|126.5|42.0|84.5|0.52|66630|136700|3.2|72325|135.0|Suzano|27264|8963829.277999999|175.0|278778|3231.25|2013|142078|112559|224060.33|24.5
5105|1340835.79|1935.66|37.0|355280|355280 Taboão da Serra|4008.58|7.0|59395.0|78.0|34.5|41.0|0.41|62417|126224|2.9|68768|85.0|Taboão da Serra|23562|7060897.955|110.0|263918|688.08|2013|137694|109171|188679.58|27.5
5120|244124.39|1845.83|35.5|355400|355400 Tatuí|12676.97|19.0|30322.0|99.0|34.0|63.5|0.19|25545|56416|2.7|28713|240.5|Tatuí|14247|3311741.267|262.5|114012|1104.17|2013|57596|45507|80460.33|15.0
5121|2750946.82|2573.53|72.5|355410|355410 Taubaté|19019.77|61.0|87950.0|268.5|131.0|196.0|0.86|62110|145312|3.8|72772|495.0|Taubaté|36693|14685905.603|622.5|295620|4581.08|2013|150308|124045|295159.08|70.0
5133|516470.52|1402.02|23.0|355500|355500 Tupã|27590.3|10.0|15554.0|76.0|31.0|53.0|0.08|11777|31643|2.1|14067|162.5|Tupã|11994|1457289.927|176.0|65225|2159.08|2013|33582|27387|72758.17|21.0
5146|69465.51|2415.83|27.0|355620|355620 Valinhos|15800.67|13.5|44041.0|71.5|32.5|44.5|0.3|21824|57281|3.6|26897|284.0|Valinhos|15141|5080807.416|305.0|116174|1147.17|2013|58893|52312|101467.33|19.0
5151|106023.74|2182.77|20.0|355650|355650 Várzea Paulista|51102.97|0.0|18992.0|31.5|11.0|11.5|0.14|26391|56851|3.2|30621|27.0|Várzea Paulista|10166|2332726.6040000003|34.5|113876|4164.25|2013|57025|46698|39405.75|11.0
5153|190569.39|2377.74|16.5|355670|355670 Vinhedo|2537.22|19.0|38523.0|72.0|36.0|55.5|0.39|13843|34565|3.5|16815|196.5|Vinhedo|8706|6717859.227000001|218.5|69801|1562.92|2013|35236|30437|73174.58|17.0
5157|217671.51|1997.84|31.5|355700|355700 Votorantim|22.4|7.0|19643.0|57.5|12.0|26.0|0.17|26240|57274|2.9|30028|77.5|Votorantim|12143|2975837.7210000004|86.0|115258|661.25|2013|57984|46847|84877.67|5.0
5158|709418.7|1540.15|29.5|355710|355710 Votuporanga|778.69|27.5|24525.0|85.5|41.5|56.0|0.13|15645|43690|2.3|20781|243.0|Votuporanga|14101|2262837.619|278.0|89445|954.5|2013|45755|38918|145111.25|14.0
5160|297696.94|1299.41|11.0|350010|350010 Adamantina|38182.99|6.0|8725.0|50.0|15.0|39.0|0.05|6014|16850|2.1|7801|94.5|Adamantina|6327|743683.942|108.0|34742|2578.25|2012|17892|14600|44368.83|9.0
5178|596759.73|1797.57|38.0|350160|350160 Americana|73535.32|68.5|77986.0|138.0|96.0|100.0|0.56|41162|108498|2.9|53191|543.5|Americana|29831|8758084.098|565.5|221297|4971.17|2012|112799|97113|151516.42|27.5
5181|239936.02|1589.8|31.0|350190|350190 Amparo|1536.44|10.0|23114.0|109.0|31.0|78.0|0.19|12815|33781|2.6|16645|198.0|Amparo|10273|3014108.8389999997|218.0|68551|563.5|2012|34770|28818|59887.92|21.0
5183|179564.7|1446.75|16.0|350210|350210 Andradina|5328.09|12.5|12986.0|29.0|29.0|13.0|0.12|10797|27977|2.3|13002|123.0|Andradina|8923|1861978.496|128.0|56822|862.08|2012|28845|24100|62648.5|16.5
5191|1108130.9|1673.12|61.5|350280|350280 Araçatuba|1899.62|44.5|50183.0|198.0|85.0|136.5|0.35|35329|90873|2.7|43124|405.0|Araçatuba|27912|5423054.63|494.5|188607|334.83|2012|97734|82242|135283.92|40.5
5196|1431209.88|1726.42|95.5|350320|350320 Araraquara|3252.83|47.5|73227.0|303.5|101.5|208.0|0.44|40733|105697|2.8|53231|494.0|Araraquara|31864|6928528.345|558.0|218932|716.83|2012|113235|93104|176746.58|54.0
5197|564504.7|1832.05|32.5|350330|350330 Araras|2821.94|20.5|36715.0|113.5|40.0|81.0|0.26|24651|61541|2.9|31323|271.0|Araras|16367|4037143.4910000004|300.0|124643|800.33|2012|63102|52302|114017.58|19.5
5206|635357.86|1513.48|33.0|350400|350400 Assis|12243.4|20.0|22680.0|87.5|50.0|54.5|0.14|19246|48369|2.4|23857|218.5|Assis|14565|2242027.446|234.0|99088|1044.67|2012|50719|41420|178444.75|30.0
5207|525860.66|1768.55|25.5|350410|350410 Atibaia|2186.1|37.5|37179.0|70.0|51.0|44.5|0.28|28591|65208|2.8|32021|193.5|Atibaia|17861|4434423.036|201.5|132727|627.92|2012|67519|54254|75552.83|13.5
5211|502733.49|1334.57|29.0|350450|350450 Avaré|1688.07|11.5|18342.0|64.0|29.5|35.0|0.11|18536|42839|2.1|21333|174.5|Avaré|11559|1710675.9109999998|184.5|86296|536.67|2012|43457|34868|87047.67|18.0
5222|7099852.51|1501.18|35.5|350550|350550 Barretos|67027.51|9.5|30784.0|98.5|41.0|63.0|0.2|23217|56373|2.4|28567|196.5|Barretos|16530|3083889.9669999997|216.0|116546|4691.92|2012|60173|48232|180932.17|31.5
5224|1169772.31|2841.25|34.0|350570|350570 Barueri|9720.32|7.0|271154.0|142.5|56.0|108.5|2.54|61492|122926|4.6|68976|146.5|Barueri|20155|39566466.395|191.5|253008|2382.25|2012|130082|102385|407140.67|49.0
5226|327989.73|1623.62|22.0|350590|350590 Batatais|20580.85|14.5|15309.0|49.5|25.5|27.5|0.09|11959|28971|2.6|14490|186.0|Batatais|8538|1351261.165|194.5|58941|1465.42|2012|29970|23954|58735.33|11.0
5227|2659866.35|1754.11|83.0|350600|350600 Bauru|82594.07|50.5|127952.0|255.0|150.0|172.0|0.62|72495|173604|2.8|87321|491.0|Bauru|49075|9693133.046|553.0|358075|6534.5|2012|184471|149184|248595.0|99.5
5228|491835.03|1416.58|27.0|350610|350610 Bebedouro|41041.62|17.0|25510.0|88.0|37.0|61.0|0.13|15445|37499|2.3|18578|157.5|Bebedouro|11329|1958313.889|199.0|77051|2780.0|2012|39552|31699|83231.33|20.0
5233|216267.28|1198.37|24.5|350650|350650 Birigui|2228.48|7.5|37349.0|69.0|19.5|44.5|0.15|22411|55817|1.9|27159|104.5|Birigui|15089|2307732.187|126.5|114221|501.17|2012|58404|49562|119843.58|12.0
5245|1965342.63|2163.41|39.5|350750|350750 Botucatu|1383.88|46.5|37159.0|112.5|94.0|73.0|0.22|28324|65174|3.5|32643|436.0|Botucatu|18636|3498939.5930000003|464.0|134148|349.5|2012|68974|54545|151653.33|47.5
5246|1193196.5|1612.33|50.5|350760|350760 Bragança Paulista|1336.7|18.0|41370.0|165.5|44.0|115.0|0.27|31691|75999|2.6|38123|242.0|Bragança Paulista|20577|4140413.61|288.5|154567|469.08|2012|78568|64176|132116.08|26.0
5256|244782.99|2205.61|24.0|350850|350850 Caçapava|1039.28|24.0|20338.0|84.5|34.0|60.5|0.21|19467|43936|3.5|21825|208.5|Caçapava|10845|3309843.439|216.5|88555|354.92|2012|44619|36418|194042.83|10.0
5261|133719.07|1897.67|17.5|350900|350900 Caieiras|2194.9|11.0|23416.0|43.0|21.5|25.5|0.16|21948|44757|3.1|23835|29.5|Caieiras|7888|2427255.454|43.5|91598|822.42|2012|46841|37927|43796.33|10.5
5263|169909.35|2193.75|15.0|350920|350920 Cajamar|1996.3|3.0|42689.0|27.0|15.5|12.0|0.45|17333|34059|3.5|19117|32.0|Cajamar|4948|7056254.083|37.5|68237|748.75|2012|34178|26839|122465.0|12.5
5268|9162010.67|2488.06|138.5|350950|350950 Campinas|237802.72|216.0|419552.0|765.5|467.0|627.0|3.11|221236|545615|4.0|282118|1713.0|Campinas|147514|48438677.483|2062.0|1130593|16866.5|2012|584978|479725|578511.33|251.0
5280|311953.21|1467.28|37.0|351050|351050 Caraguatatuba|1429.8|6.5|20740.0|72.5|20.5|35.5|0.14|25491|53239|2.4|26248|106.0|Caraguatatuba|12746|2199999.049|123.5|107492|233.42|2012|54253|43007|88840.08|14.0
5281|1199363.37|1371.62|26.5|351060|351060 Carapicuíba|1126.46|6.0|44018.0|66.5|46.0|40.0|0.24|93974|186316|2.2|101828|63.5|Carapicuíba|33736|3772659.4960000003|77.5|383872|414.42|2012|197556|154334|297234.33|40.0
5286|805891.49|1521.37|42.0|351110|351110 Catanduva|1990.76|19.0|39898.0|142.0|47.5|100.0|0.2|21479|56882|2.4|27467|266.0|Catanduva|18415|3148658.893|330.0|117063|707.0|2012|60181|49702|148767.92|28.5
5305|648265.59|2099.15|34.0|351300|351300 Cotia|592.93|9.0|81249.0|54.5|33.0|20.5|0.55|52911|105772|3.4|55229|74.0|Cotia|18883|8639952.218|96.5|215956|154.67|2012|110184|88933|131676.25|24.0
5309|246790.14|2086.73|33.0|351340|351340 Cruzeiro|499.85|31.5|17658.0|152.0|44.5|119.0|0.1|17303|38846|3.4|19328|198.0|Cruzeiro|10402|1546554.9919999999|250.5|79715|175.5|2012|40869|32682|41173.25|13.0
5310|447102.2|3083.05|36.0|351350|351350 Cubatão|12700.43|22.5|39685.0|76.0|45.0|40.0|0.38|30226|61753|5.0|32918|145.0|Cubatão|10449|5994536.597|162.5|123744|1077.83|2012|61991|50151|143598.0|22.5
5313|1536335.58|2150.79|59.5|351380|351380 Diadema|11243.31|12.0|113578.0|91.0|66.5|31.5|0.77|95355|194535|3.5|107738|138.0|Diadema|33920|11998286.445|161.5|402160|1533.25|2012|207625|165147|362574.0|54.5
5320|425978.1|1281.42|17.5|351440|351440 Dracena|36634.86|14.5|10071.0|37.5|30.0|20.0|0.06|7785|22365|2.1|10167|153.0|Dracena|7648|865105.391|159.5|44900|2415.08|2012|22535|19300|50929.25|15.5
5328|653859.17|1679.23|27.0|351500|351500 Embu das Artes|2519.48|0.0|43253.0|34.0|23.0|7.0|0.38|64844|122673|2.7|68556|32.0|Embu das Artes|19052|5940470.234|38.0|252493|440.58|2012|129820|100041|273291.0|23.0
5340|530831.49|1373.08|37.0|351550|351550 Fernandópolis|335.95|40.0|15883.0|81.5|55.5|44.5|0.09|11979|32654|2.2|15191|222.0|Fernandópolis|11222|1369314.293|245.5|66955|125.5|2012|34301|28563|71438.58|15.5
5342|285604.6|1435.07|26.5|351570|351570 Ferraz de Vasconcelos|2125.22|2.5|20384.0|35.5|24.0|9.0|0.16|45878|86616|2.3|48948|26.0|Ferraz de Vasconcelos|13509|2474715.006|35.5|177465|580.58|2012|90849|69130|94353.25|21.5
5347|2091855.85|1337.16|53.5|351620|351620 Franca|79110.37|76.0|88143.0|271.0|120.5|217.5|0.43|73819|162341|2.1|84060|527.0|Franca|40140|6650296.994|620.0|332664|7288.92|2012|170323|134645|254297.67|44.5
5348|325890.62|1599.62|23.0|351630|351630 Francisco Morato|4446.15|0.0|9420.0|35.0|12.5|12.0|0.07|45146|80622|2.6|45363|37.0|Francisco Morato|11467|1081424.693|43.0|162319|506.0|2012|81697|60343|110295.42|12.5
5349|674754.97|1706.76|38.0|351640|351640 Franco da Rocha|169.33|6.5|14432.0|52.5|80.0|14.5|0.12|33753|71354|2.7|39107|48.0|Franco da Rocha|11379|1946857.696|57.5|139351|59.83|2012|67997|55112|116647.25|73.5
5370|794441.06|1961.06|30.0|351840|351840 Guaratinguetá|1216.23|24.5|29409.0|86.0|41.0|56.0|0.22|23483|56062|3.2|28096|215.5|Guaratinguetá|15830|3427505.405|228.5|116455|444.25|2012|60393|49046|128936.5|16.5
5373|1274545.34|1928.79|49.0|351870|351870 Guarujá|235.23|16.0|50553.0|110.0|41.5|61.0|0.36|73878|147748|3.1|77437|236.0|Guarujá|29819|5671910.821|263.5|303137|56.17|2012|155389|122003|192270.42|25.5
5374|3670566.27|2099.39|127.0|351880|351880 Guarulhos|38026.81|78.0|349708.0|386.5|210.5|259.5|2.72|313430|624215|3.4|335795|462.0|Guarulhos|113249|42426240.826|606.5|1281367|4157.0|2012|657152|518893|794166.33|132.5
5379|425419.05|2941.96|46.0|351907|351907 Hortolândia|1743.52|1.5|45487.0|65.5|29.0|19.5|0.53|47868|104090|4.7|56852|86.5|Hortolândia|16971|8259608.945|98.5|205088|531.25|2012|100998|83397|125758.58|27.5
5397|1192007.26|2159.99|27.0|352050|352050 Indaiatuba|83528.01|26.0|68305.0|135.0|57.5|108.0|0.59|46018|107913|3.5|56038|275.0|Indaiatuba|23619|9224057.42|308.0|216876|6303.33|2012|108963|91201|187699.58|31.5
5414|270300.12|1433.29|31.5|352210|352210 Itanhaém|642.95|2.0|12806.0|43.0|18.5|11.5|0.07|22510|44527|2.3|20148|36.5|Itanhaém|14202|1099045.012|50.0|92095|223.25|2012|47568|35235|92356.42|16.5
5416|687764.8|2017.39|21.0|352220|352220 Itapecerica da Serra|122.84|4.0|24309.0|33.0|22.5|12.0|0.17|41031|80683|3.2|44072|39.0|Itapecerica da Serra|12373|2635127.425|45.0|160812|47.5|2012|80129|63336|179216.92|18.5
5417|744087.62|1382.02|43.5|352230|352230 Itapetininga|1073.85|12.5|30854.0|88.5|35.5|45.0|0.2|35526|75901|2.2|39206|257.0|Itapetininga|17661|3124119.9639999997|270.0|151609|348.42|2012|75708|59216|156397.75|23.0
5418|632845.06|1298.83|38.0|352240|352240 Itapeva|27340.47|8.0|17841.0|77.0|16.5|39.0|0.1|23049|44892|2.1|23364|120.5|Itapeva|9806|1498082.775|136.0|90955|1949.83|2012|46063|34736|109598.67|8.5
5419|332889.97|2225.6|29.0|352250|352250 Itapevi|2243.7|3.0|38449.0|54.0|17.0|25.0|0.45|58385|104892|3.6|59169|47.0|Itapevi|14651|7088168.765|61.0|213044|836.25|2012|108152|80839|97454.92|14.0
5420|232148.11|1737.14|22.0|352260|352260 Itapira|44052.89|20.5|22073.0|45.0|38.5|23.0|0.15|13097|35297|2.8|17305|153.0|Itapira|10651|2401818.524|166.0|71283|3480.67|2012|35986|30230|88127.75|18.0
5426|730672.88|1597.02|33.0|352310|352310 Itaquaquecetuba|1767.41|2.5|42177.0|44.0|14.0|11.0|0.26|93408|167036|2.6|94021|43.5|Itaquaquecetuba|22978|4071384.541|48.0|339144|412.0|2012|172108|128737|269076.5|11.5
5429|276884.09|1802.19|30.0|352340|352340 Itatiba|8615.82|13.0|37632.0|88.5|32.0|58.5|0.25|22359|53341|2.9|27420|92.5|Itatiba|12644|3921298.278|113.5|107838|775.0|2012|54497|45415|84162.33|19.0
5434|958143.97|1856.15|43.5|352390|352390 Itu|1971.04|10.5|55971.0|94.5|35.5|51.0|0.39|35436|79945|3.0|41246|194.0|Itu|18079|6110210.376|216.5|161630|588.58|2012|81685|66869|108768.08|25.0
5436|337813.72|1440.04|16.5|352410|352410 Ituverava|5268.49|7.0|6476.0|54.5|14.5|38.0|0.05|8186|19587|2.3|9621|129.0|Ituverava|5945|857081.527|140.0|40156|408.83|2012|20569|16404|48311.58|7.5
5438|351704.46|1917.92|19.5|352430|352430 Jaboticabal|39652.37|5.0|23324.0|70.5|19.5|51.0|0.13|14700|36124|3.1|18227|97.0|Jaboticabal|10696|2014067.815|112.0|74324|2955.25|2012|38200|30701|43034.42|14.5
5439|970586.62|2176.39|28.0|352440|352440 Jacareí|8956.56|42.5|45474.0|119.5|81.5|91.5|0.49|48906|107563|3.5|53349|282.5|Jacareí|26030|7652040.785|308.0|220408|2086.33|2012|112845|92123|136875.25|39.0
5442|248679.08|2395.16|14.0|352470|352470 Jaguariúna|1593.43|12.0|28454.0|37.5|19.0|23.5|0.27|10345|23896|3.9|12521|55.5|Jaguariúna|5366|4166854.042|59.5|48160|516.83|2012|24264|19928|51507.08|7.0
5443|135195.29|1365.46|25.0|352480|352480 Jales|1027.81|12.0|10192.0|60.5|21.5|35.5|0.06|8601|23666|2.2|10739|154.0|Jales|8132|917210.813|162.5|48400|381.08|2012|24734|20928|45516.33|9.5
5445|223505.03|2033.6|16.0|352500|352500 Jandira|1307.72|4.5|19465.0|21.0|15.0|5.0|0.15|28641|55913|3.3|31675|26.0|Jandira|8011|2414876.859|30.0|114211|386.58|2012|58298|45884|81140.83|10.5
5448|3969617.42|1377.65|32.0|352530|352530 Jaú|47149.48|19.0|40319.0|64.0|50.0|32.0|0.21|28433|67636|2.2|33371|312.0|Jaú|18370|3219076.348|379.0|137942|3504.92|2012|70306|57768|143932.67|31.0
5455|2629298.09|2093.94|72.0|352590|352590 Jundiaí|121976.54|168.5|186793.0|445.0|241.5|373.0|1.97|75610|189100|3.4|91881|1219.0|Jundiaí|54044|30683516.054|1409.5|388391|9184.5|2012|199291|166856|228205.67|73.0
5463|380983.04|1654.85|27.0|352670|352670 Leme|8952.59|9.0|22807.0|86.5|20.0|59.5|0.13|21781|48279|2.7|25611|127.0|Leme|11008|2098799.491|145.0|96177|770.33|2012|47898|37777|90266.17|11.0
5464|209570.89|1787.11|17.5|352680|352680 Lençóis Paulista|26356.75|3.0|18577.0|45.0|8.5|27.5|0.12|14216|31906|2.9|16357|133.0|Lençóis Paulista|7318|1930841.624|138.0|64209|1857.5|2012|32303|26318|89741.17|5.5
5465|1109991.12|1846.26|43.0|352690|352690 Limeira|46925.37|29.0|83872.0|135.5|81.5|92.5|0.6|59496|141671|3.0|71459|485.5|Limeira|35599|9419353.887|527.0|288208|3168.58|2012|146537|121654|163058.58|52.5
5467|167021.72|1525.38|21.0|352710|352710 Lins|86.08|21.5|26473.0|114.0|39.5|93.0|0.17|14547|36194|2.5|17853|336.5|Lins|10966|2619277.725|345.0|74312|30.42|2012|38118|30946|56612.92|18.0
5468|38606.32|1601.63|25.0|352720|352720 Lorena|1024.35|11.0|15086.0|49.0|22.5|24.0|0.1|18844|41361|2.6|21165|178.0|Lorena|11279|1558600.965|185.5|85540|334.83|2012|44179|34252|29912.33|11.5
5482|233081.99|1519.24|22.0|352850|352850 Mairiporã|1156.76|9.5|14509.0|38.0|21.5|16.0|0.08|19833|44084|2.4|21628|34.5|Mairiporã|8923|1297546.986|43.5|86888|422.08|2012|42804|36504|79513.92|12.0
5488|2390942.97|1814.59|77.5|352900|352900 Marília|17620.9|39.5|59494.0|207.0|115.0|129.5|0.37|44464|109213|2.9|54436|576.0|Marília|32449|5770066.971|615.5|225976|1715.42|2012|116763|94627|174699.08|75.5
5491|225124.46|1783.92|23.5|352930|352930 Matão|288.19|7.0|28356.0|87.0|29.0|63.5|0.19|15615|39502|2.9|20152|121.5|Matão|10005|2953976.2660000003|147.5|79725|101.83|2012|40223|33953|93042.75|22.0
5492|816671.18|2137.87|53.0|352940|352940 Mauá|2922.07|15.0|67238.0|152.0|61.5|99.0|0.6|100526|214550|3.4|118460|195.0|Mauá|39250|9295359.845|212.0|437831|885.92|2012|223281|179595|271277.17|46.5
5502|150289.93|1517.34|15.0|353030|353030 Mirassol|1548.04|11.0|13937.0|55.0|30.0|40.0|0.08|10784|27619|2.4|13167|86.5|Mirassol|7939|1254672.1840000001|104.0|56205|585.92|2012|28586|24315|92522.25|19.0
5504|260869.53|1584.61|32.5|353050|353050 Mococa|16372.65|19.0|16752.0|107.5|34.0|75.0|0.09|13723|33994|2.5|16402|123.0|Mococa|9919|1414142.061|182.5|68167|1485.83|2012|34173|28123|60951.58|15.0
5505|1596519.33|1778.62|65.0|353060|353060 Mogi das Cruzes|2204.01|9.0|93152.0|117.0|47.0|52.0|0.71|96823|199035|2.9|102423|88.0|Mogi das Cruzes|44291|11146729.537|128.0|408479|798.67|2012|209444|164942|243822.08|38.0
5506|617533.58|1830.75|29.5|353070|353070 Mogi Guaçu|42160.25|17.0|38834.0|107.5|36.0|78.0|0.28|29406|71056|2.9|35962|240.5|Mogi Guaçu|17870|4432443.693|281.0|143232|2767.75|2012|72176|59994|95343.58|19.0
