|Atendimentos_valor_medio|Estabelecimentos_Atend_1000|Estabelecimentos_Privados_1000|Profissionais_Privados_1000|Estabelecimentos_Publicos_1000|Renda média (R$)|Profissionais_Publicos_Prop|Estabelecimentos_Psi_Prop|Estabelecimentos_Publicos|Município|Psi_valor_medio|Estabelecimentos_Atend_Prop|Assalariados|Profissionais_Privados|Estabelecimentos_Total|Estabelecimentos_Psi_1000|Profissionais_Total_1000|Profissionais_Publicos_1000|Atendimentos_valor_medio_1000|Profissionais_Total|Estabelecimentos_Privados|Estabelecimentos_Privados_Prop|60+ anos_1000|Profissionais_Publicos|Contribuição para o PIB estadual %|0 a 14 anos|Assalariados_1000|Masculino|Psi_valor_medio_1000|Psi_qtd_media_1000|Masculino_1000|Profissionais_Privados_Prop|Renda média em Salários mínimos|15 a 29 anos|Estabelecimentos_Publicos_Prop|Estabelecimentos_Psi|Feminino_1000|Cidades|60+ anos|0 a 14 anos_1000|PIB (mil R$)|Estabelecimentos_Atend|Pop_Total|15 a 29 anos_1000|Psi_qtd_media|PIB (mil R$)_1000|data_ref|Feminino|30 a 59 anos|Atendimentos_qtd_media_1000|Estabelecimentos_Total_1000|30 a 59 anos_1000|Atendimentos_qtd_media|Code
7352|525308.5|1.4582648701938876|1.1809891554387117|0.02738525577828897|0.30808412750575087|1090.29|0.8367346938775511|0.48612786489746684|45.0|352230 Itapetininga|10747.45|0.5138721351025332|28331.0|4.0|217.5|1.379532259831307|0.16773469164201996|0.14034943586373097|3596.4269087523276|24.5|172.5|0.7931034482758621|0.10742551210428306|20.5|0.21|36095|193.96292036367618|73074|73.58041680359295|12.183015664366305|0.5002875451856721|0.16326530612244897|2.4|39055|0.20689655172413793|201.5|0.49971245481432797|Itapetininga|15691|0.2471177018293351|2370864.555|213.0|146064|0.2673827911052689|1779.5|16231.683063588565|2009|72990|55223|956.4894155986418|1.4890732829444626|0.37807399496111294|139708.67|352230
7353|466669.9|1.325192068977086|1.0232495722481296|0.07828138804084052|0.3578577739009852|1004.18|0.5172413793103449|0.47098214285714285|32.0|352240 Itapeva|12085.99|0.5290178571428571|15137.0|7.0|123.5|1.1798123483298106|0.16215430379888393|0.08387291575804341|5218.795361268606|14.5|91.5|0.7408906882591093|0.09877992865210633|7.5|0.11|24195|169.27791011060043|44124|135.15829614967402|9.668646067478557|0.493441137987721|0.4827586206896552|2.2|23443|0.2591093117408907|105.5|0.506558862012279|Itapeva|8833|0.2705740262354481|1272996.437|118.5|89421|0.2621643685487749|864.58|14235.989722772056|2009|45297|32950|1046.7144183133717|1.381107346149115|0.3684816765636707|93598.25|352240
7354|199027.68|0.2525740264757009|0.14362052485873186|0.0|0.11885836540032983|1622.53|1.0|0.4486486486486487|24.0|352250 Itapevi|2198.1|0.5513513513513514|25322.0|0.0|53.0|0.205525923504737|0.07181026242936593|0.07181026242936593|985.6710297591632|14.5|29.0|0.5471698113207547|0.060226524234725465|14.5|0.32|58579|125.40548036113134|99478|10.885940541102707|3.3466058508030367|0.4926580197205838|0.0|3.5|57211|0.4528301886792453|41.5|0.5073419802794162|Itapevi|12161|0.2901085077827467|3637071.878|51.0|201921|0.28333358095492794|675.75|18012.35076094116|2009|102443|73970|751.7973365821288|0.2624788902590617|0.36633138702759993|151803.67|352250
7355|238677.55|1.943822803695415|1.6569116887588227|0.2151833362024445|0.30125667068342227|1314.49|0.5384615384615384|0.4758220502901354|21.0|352260 Itapira|38469.36|0.5241779497098646|20551.0|15.0|136.5|1.7645033568600448|0.46623056177196304|0.2510472255695186|3423.9620990417166|32.5|115.5|0.8461538461538461|0.13786079072703278|17.5|0.15|13752|294.81551615309576|34588|551.864348424858|47.06891604980777|0.4961840821713433|0.46153846153846156|2.9|17554|0.15384615384615385|123.0|0.5038159178286566|Itapira|9610|0.1972800826304011|1719068.716|135.5|69708|0.25182188557984736|3281.08|24660.996098008836|2009|35120|28792|1444.1886153669593|1.9581683594422448|0.4130372410627188|100671.5|352260
7361|286114.22|0.11697562597351426|0.04617458920007142|0.0|0.07541849569344998|1302.85|1.0|0.4647887323943662|24.5|352310 Itaquaquecetuba|336.05|0.5352112676056338|36303.0|0.0|39.5|0.10158409624015712|0.02770475352004285|0.02770475352004285|880.747104853257|9.0|15.0|0.379746835443038|0.0577798026190227|9.0|0.24|95157|111.75174078201285|160404|1.0344647133789333|0.3737679080448448|0.4937725870698837|0.0|2.8|91335|0.620253164556962|33.0|0.5062274129301163|Itaquaquecetuba|18770|0.29292235896741303|2735522.792|38.0|324854|0.28115707363923487|121.42|8420.776077868826|2009|164450|119592|565.6102433708681|0.1215930848935214|0.3681407647743294|183740.75|352310
7364|228708.63|0.8777521698622076|0.6717991467660471|0.08826558132692591|0.23047124013141765|1392.58|0.6086956521739131|0.4492307692307692|23.5|352340 Itatiba|35008.22|0.5507692307692308|31434.0|9.0|92.0|0.7159319374295101|0.22556759672436621|0.1373020153974403|2243.011131270534|23.0|68.5|0.7445652173913043|0.10792919138920218|14.0|0.25|22294|308.2822537145099|50461|343.33565439121264|25.43598293532094|0.49488549992644537|0.391304347826087|3.0|27100|0.2554347826086957|73.0|0.5051145000735546|Itatiba|11005|0.21864365223360957|2835760.97|89.5|101965|0.265777472662188|2593.58|27811.121169028593|2009|51504|41566|703.8689746481635|0.9022703868974649|0.40764968371500027|71770.0|352340
7369|512623.48|1.1981265657335802|0.9418428083574134|0.04805320450803129|0.2787085861465815|1572.2|0.7413793103448276|0.4563953488372093|43.5|352390 Itu|1552.24|0.5436046511627907|46727.0|7.5|190.5|1.005913747701455|0.185805724097721|0.1377525195896897|3284.4267893411584|29.0|147.0|0.7716535433070866|0.10209704184473048|21.5|0.42|36305|299.38427827290377|77291|9.945347488739532|3.004927055235557|0.4952106972840329|0.25862068965517243|3.4|41452|0.2283464566929134|157.0|0.5047893027159671|Itu|15935|0.23260954528854347|4731848.115|187.0|156077|0.26558685776892177|469.0|30317.395356138317|2009|78786|62385|600.1119319310341|1.2205513945039947|0.3997065550978043|93663.67|352390
7371|231196.24|2.9819307684499035|2.652015023855446|0.12689067099786824|0.3806720129936047|1040.81|0.5|0.47072072072072074|15.0|352410 Ituverava|9864.98|0.5292792792792793|5949.0|5.0|119.5|2.652015023855446|0.2537813419957365|0.12689067099786824|5867.329205156836|10.0|104.5|0.8744769874476988|0.13625520251751091|5.0|0.06|8502|150.97452035326364|19262|250.35478631611002|16.980002030250738|0.4888336209521876|0.5|2.3|9934|0.12552301255230125|104.5|0.5111663790478124|Ituverava|5369|0.21576489696477516|637391.431|117.5|39404|0.2521063851385646|669.08|16175.805273576287|2009|20142|15599|1066.365851182621|3.0326870368490506|0.39587351537914933|42019.08|352410
7373|377484.49|1.3288035288638045|1.1507164579851503|0.054796021808816674|0.19863557905696047|1463.04|0.75|0.4519774011299435|14.5|352430 Jaboticabal|52120.73|0.5480225988700564|19340.0|4.0|98.5|1.0959204361763335|0.2191840872352667|0.16438806542645004|5171.162086632511|16.0|84.0|0.8527918781725888|0.1317296364283953|12.0|0.12|15311|264.9387654456287|35518|714.0021644428615|50.66577166497712|0.48656127565138774|0.25|3.2|18738|0.14720812182741116|80.0|0.5134387243486123|Jaboticabal|9616|0.20974547247869804|1405351.1519999998|97.0|72998|0.25669196416340173|3698.5|19251.913093509407|2009|37480|29333|1662.8103509685197|1.3493520370421108|0.4018329269295049|121381.83|352430
7374|752382.21|1.5133214257399885|1.3897373955948122|0.15856064245041485|0.13291112675990654|2147.97|0.48872180451127817|0.4778761061946903|28.5|352440 Jacareí|4851.86|0.5221238938053098|39498.0|34.0|326.5|1.385073847287447|0.3101259624397819|0.1515653199893671|3508.7707819371444|66.5|298.0|0.9127105666156202|0.10431424853914349|32.5|0.53|50295|184.20083104430836|104908|22.626883490572634|7.542916303298528|0.4892435258290623|0.5112781954887218|4.7|54041|0.08728943338437979|297.0|0.5107564741709377|Jacareí|22368|0.23455316211892982|5941563.307|324.5|214429|0.2520228140783196|1617.42|27708.767503462685|2009|109521|87725|634.2429428855238|1.5226485223547188|0.4091097752636071|136000.08|352440
7377|207447.93|1.0921253213806286|0.8645992127596641|0.06825783258628929|0.29578394120725354|2111.11|0.6|0.48936170212765956|13.0|352470 Jaguariúna|1536.27|0.5106382978723404|27409.0|3.0|51.0|1.0466200996564354|0.1706445814657232|0.10238674887943391|4719.982025437419|7.5|38.0|0.7450980392156863|0.10220472799253714|4.5|0.3|9894|623.626311119201|21872|34.954153489112876|10.4623330527178|0.497645104775773|0.4|4.6|11953|0.2549019607843137|46.0|0.5023548952242269|Jaguariúna|4492|0.22511433186958205|3353476.333|48.0|43951|0.2719619576346386|459.83|76300.3420399991|2009|22079|17612|943.7004846306114|1.1603831539669176|0.4007189825032422|41476.58|352470
7378|85731.75|2.953349555957655|2.672573365778582|0.18718412678604857|0.31197354464341426|1032.39|0.5|0.48269581056466304|15.0|352480 Jales|1068.03|0.517304189435337|8562.0|9.0|143.5|2.7557663110168256|0.37436825357209713|0.18718412678604857|1783.069195732202|18.0|128.5|0.8954703832752613|0.15193111624134273|9.0|0.05|9141|178.07449928246086|23555|22.21314032570038|7.9101932156153145|0.48990245627170814|0.5|2.2|11367|0.10452961672473868|132.5|0.5100975437282919|Jales|7305|0.19011667810569663|607862.969|142.0|48081|0.2364135521307793|380.33|12642.477673093323|2009|24526|20268|1024.405066450365|2.9845469104219964|0.42153865352218134|49254.42|352480
7380|236208.26|0.23771863256928127|0.0914302432958774|0.01828604865917548|0.16000292576778546|1600.26|0.8|0.44680851063829785|17.5|352500 Jandira|3149.73|0.5531914893617021|16440.0|2.0|27.5|0.19200351092134255|0.0914302432958774|0.07314419463670192|2159.657868029587|10.0|10.0|0.36363636363636365|0.059319941850365265|8.0|0.15|29019|150.31131997842246|53681|28.798058021632396|6.792535634937324|0.4908066890365995|0.2|3.5|31449|0.6363636363636364|21.0|0.5091933109634005|Jandira|6488|0.26532142302030665|1723745.371|26.0|109373|0.2875389721412049|742.92|15760.245865067247|2009|55692|42417|667.4567763524819|0.25143316906366286|0.3878196629881232|73001.75|352500
7383|3204737.19|2.2736027917727304|2.0545513600072516|0.07553497647085483|0.23415842705964998|1033.65|0.7368421052631579|0.4571686203787196|31.0|352530 Jaú|43969.62|0.5428313796212805|36076.0|10.0|303.0|1.9148116535361699|0.28703291058924835|0.21149793411839352|24206.974824192344|38.0|272.0|0.8976897689768977|0.12442121324279208|28.0|0.19|28343|272.4999811162559|64986|332.12442121324284|24.801909524205183|0.4908715980934972|0.2631578947368421|2.2|33567|0.10231023102310231|253.5|0.5091284019065028|Jaú|16472|0.21408878381134383|2145114.738|301.0|132389|0.2535482555197184|3283.5|16203.11912621139|2009|67403|54007|1174.7986615202171|2.2887097870669013|0.4079417474261457|155530.42|352530
7390|2105766.59|3.134017976556264|2.9885290670824003|0.3416987231679743|0.15616699457286326|1661.34|0.3298429319371728|0.4662423278017731|58.5|352590 Jundiaí|129905.79|0.5337576721982269|154502.0|128.0|1178.0|2.737594067255919|0.5098785634772117|0.16817984030923733|5621.388711662337|191.0|1119.5|0.950339558573854|0.1283265571984976|63.0|1.68|76168|412.44637599139344|182547|346.7862701181797|27.92498111313698|0.48731310014175155|0.6701570680628273|3.6|93823|0.04966044142614601|1025.5|0.5126868998582484|Jundiaí|48071|0.2033320964551427|18906354.825999998|1174.0|374599|0.2504624945608504|10460.67|50470.91643597553|2009|192052|156537|538.2760498559793|3.1446960616552637|0.4178788517855093|201637.67|352590
7398|333509.82|1.5604485482447643|1.2806439809732895|0.005380857062912981|0.30132799552312695|1181.14|0.9444444444444444|0.4548872180451128|28.0|352670 Leme|50954.71|0.5451127819548872|17750.0|0.5|147.0|1.3021674092249413|0.09685542713243366|0.09147457006952067|3589.137340995674|9.0|119.0|0.8095238095238095|0.10453929101827339|8.5|0.14|22194|191.02042573341083|46682|548.3600223843653|37.88930500850175|0.5023783388218075|0.05555555555555555|2.6|25667|0.19047619047619047|121.0|0.49762166117819245|Leme|9714|0.23884548330858138|1537247.1530000002|145.0|92922|0.27622091646757496|3520.75|16543.414401325845|2009|46240|35347|846.8177611329933|1.5819719764964164|0.38039430920557027|78688.0|352670
7399|158287.78|2.030367231638418|1.8056625577812018|0.03210066769388804|0.24878017462763227|1383.56|0.8|0.498015873015873|15.5|352680 Lençóis Paulista|23240.29|0.501984126984127|15882.0|2.0|128.0|2.014316897791474|0.16050333846944015|0.12840267077555215|2540.5717128916285|10.0|112.5|0.87890625|0.10339625064201335|8.0|0.13|14638|254.91140215716484|30987|373.01441319979455|26.864246276322547|0.4973516949152542|0.2|3.0|16585|0.12109375|125.5|0.5026483050847458|Lençóis Paulista|6442|0.2349447868515665|1506603.612|126.5|62304|0.2661947868515665|1673.75|24181.49094761171|2009|31317|24639|1461.1140536723165|2.0544427324088343|0.39546417565485364|91033.25|352680
7400|846553.45|1.2440652554171276|1.1209081497875986|0.0767500803198515|0.13029664798486415|1441.69|0.6717557251908397|0.4779026217228464|36.5|352690 Limeira|41788.66|0.5220973782771535|71709.0|21.5|350.5|1.1387570056759362|0.233820012137222|0.1570699318173705|3022.0021061649945|65.5|314.0|0.8958630527817404|0.11129475600614|44.0|0.58|61272|255.98472137935957|137898|149.17595402134725|10.007853496590869|0.4922643058579945|0.3282442748091603|3.1|72540|0.10413694721825963|319.0|0.5077356941420055|Limeira|31177|0.21872701959804378|6583090.545|348.5|280130|0.2589512012280013|2803.5|23500.12688751651|2009|142232|115141|466.91418270088883|1.2512047977724627|0.4110270231678149|130796.67|352690
7402|231661.88|3.92329611937833|3.6066792395688503|0.2064892694409647|0.34414878240160784|1433.82|0.5384615384615384|0.4946808510638298|25.0|352710 Lins|1263.76|0.5053191489361702|25482.0|15.0|287.0|3.8407004116019436|0.4473934171220902|0.2409041476811255|3189.046157234696|32.5|262.0|0.9128919860627178|0.1381413212560054|17.5|0.22|15018|350.7839709263109|35303|17.39685860991424|4.551987115069587|0.4859793786049585|0.46153846153846156|3.1|18202|0.08710801393728224|279.0|0.5140206213950415|Lins|10035|0.20673705656429386|2499884.276|285.0|72643|0.25056784549096267|330.67|34413.285189213|2009|37340|29388|817.698608262324|3.9508280219704583|0.4045537766887381|59400.08|352710
7403|153482.76|2.0389723103993536|1.7536350774571696|0.08916788529443236|0.28533723294218355|1339.48|0.6590909090909091|0.4903417533432392|24.0|352720 Lorena|1570.1|0.5096582466567607|13746.0|7.5|171.5|1.961693476477512|0.2615591301970016|0.17239124490256924|1824.764418447052|22.0|147.5|0.8600583090379009|0.11950874439728454|14.5|0.11|19550|163.4269001676356|40700|18.666999560105097|5.885080429432535|0.48388439086445295|0.3409090909090909|2.9|21714|0.13994169096209913|165.0|0.5161156091355471|Lorena|10052|0.23243095433415367|1235045.6570000001|171.5|84111|0.25815886150444056|495.0|14683.521263568382|2009|43411|32795|929.8952574574074|2.0389723103993536|0.3899014397641212|78214.42|352720
7417|194682.1|0.4450378282153983|0.23488107600257133|0.018543242842308263|0.2534243188448796|1206.79|0.88|0.4626865671641791|20.5|352850 Mairiporã|1143.0|0.5373134328358209|13171.0|1.5|39.5|0.3832270187410375|0.15452702368590218|0.13598378084359392|2406.6916382336944|12.5|19.0|0.4810126582278481|0.09302526825891312|11.0|0.08|19933|162.8220343173614|40927|14.129951045838897|4.718266330415863|0.5059461998714335|0.12|2.6|20513|0.5189873417721519|31.0|0.4940538001285665|Mairiporã|7525|0.24641497305048707|948658.667|36.0|80892|0.2535850269495129|381.67|11727.472024427632|2009|39965|32921|811.5027443999406|0.48830539484745095|0.4069747317410869|65644.08|352850
7423|2500121.94|2.3415427382650327|2.073548516038773|0.12264142373066125|0.2952478719441845|1398.64|0.6707317073170732|0.482429718875502|65.0|352900 Marília|17833.96|0.517570281124498|52226.0|27.0|521.5|2.182563114910472|0.37246654614497127|0.24982512241430999|11356.241267476402|82.0|456.5|0.87535953978907|0.13056769352362438|55.0|0.35|46303|237.2248516947228|106610|81.00674982058014|7.825567557255376|0.4842519327379925|0.32926829268292684|3.0|55324|0.12464046021093|480.5|0.5157480672620075|Marília|28745|0.21032095714817808|3995059.56|515.5|220154|0.2512968194990779|1722.83|18146.65897508108|2009|113544|89782|783.5590995394134|2.3687963879829574|0.40781452982911964|172503.67|352900
7426|123031.65|1.567077304882885|1.3623978201634876|0.08954727456473628|0.21747195251435955|1420.35|0.6888888888888889|0.47983014861995754|17.0|352930 Matão|273.09|0.5201698513800425|22738.0|7.0|123.5|1.445548860830743|0.2878305253866524|0.19828325082191606|1573.8784203860764|22.5|106.5|0.8623481781376519|0.11132005475176217|15.5|0.16|16454|290.8751327218534|38783|3.4934950301262613|1.2344731422138644|0.4961302784920239|0.3111111111111111|3.1|20697|0.13765182186234817|113.0|0.5038697215079762|Matão|8702|0.21048726509831012|1825440.471|122.5|78171|0.2647657059523353|96.5|23351.88843688836|2009|39388|32318|1247.5310537155724|1.5798697726778472|0.41342697419759245|97520.75|352930
7427|499291.59|0.46326465326240207|0.3708486866269357|0.029620502126752053|0.09834006706081681|1716.67|0.7159090909090909|0.47304582210242585|41.5|352940 Mauá|1920.86|0.5269541778975741|60133.0|12.5|198.0|0.4158718498595988|0.10426416748616724|0.07464366535941518|1183.1414082771532|44.0|156.5|0.7904040404040404|0.07831423798296229|31.5|0.7|103236|142.4935723510385|206832|4.551747017215436|1.4614755749339463|0.49011741567043043|0.2840909090909091|3.7|117994|0.20959595959595959|175.5|0.5098825843295696|Mauá|33049|0.24463217260459|7939876.156|195.5|422005|0.27960332223551854|616.75|18814.649485195674|2009|215173|167726|402.9349889219322|0.4691887536877525|0.39745026717692916|170040.58|352940
7437|66461.51|1.0169864218569622|0.8337456251259779|0.05497223901929526|0.2107269162406318|1081.15|0.8125|0.4|11.5|353030 Mirassol|2006.95|0.6|11150.0|3.0|57.0|0.6779909479046414|0.29318527476957473|0.23821303575027944|1217.8460044344272|16.0|45.5|0.7982456140350878|0.13052241951148003|13.0|0.07|11026|204.31348835504735|26823|36.77551169992487|14.301944184853316|0.4915067890715189|0.1875|2.3|13337|0.20175438596491227|37.0|0.5084932109284811|Mirassol|7123|0.20204130247558316|797569.311|55.5|54573|0.2443882506001136|780.5|14614.72359958221|2009|27750|23087|815.5529291041357|1.0444725413666098|0.4230480274128232|44507.17|353030
7439|198777.29|2.1151776896658463|1.857229190926109|0.14739914213699276|0.30216824138083515|1194.85|0.4594594594594595|0.45540796963946867|20.5|353050 Mococa|13167.17|0.5445920303605313|14251.0|10.0|146.5|1.768789705643913|0.2726884129534366|0.12528927081644384|2929.9602022316235|18.5|126.0|0.8600682593856656|0.13168639358518933|8.5|0.08|14519|210.05851745942837|33891|194.0829562371947|17.154754359329626|0.4995504326164822|0.5405405405405406|2.6|17170|0.13993174061433447|120.0|0.5004495673835179|Mococa|8934|0.2140088144686998|948255.5009999999|143.5|67843|0.2530843270492166|1163.83|13977.204737408429|2009|33952|27220|772.1736951490943|2.1593974323069443|0.4012204648968943|52386.58|353050
7440|1894552.7|0.7647641615427042|0.6613486405327559|0.043408984127632624|0.11873633893734807|1426.61|0.5641025641025641|0.40810276679841895|46.5|353060 Mogi das Cruzes|4155.5|0.591897233201581|79227.0|17.0|305.5|0.5272914836680082|0.09958531652809839|0.05617633240046575|4837.682828427267|39.0|259.0|0.8477905073649754|0.09797152370641227|22.0|0.7|98224|202.30374032235002|191139|10.61094314955161|3.231849937695341|0.4880676363042102|0.4358974358974359|3.1|101237|0.15220949263502456|206.5|0.5119323636957899|Mogi das Cruzes|38368|0.2508120033501522|7848027.962|299.5|391624|0.2585056074193614|1265.67|20039.70124915736|2009|200485|153795|502.2196034972321|0.780084979470104|0.39271086552407414|196681.25|353060
7441|324173.64|1.8086946535847324|1.636438019909996|0.07536227723269719|0.1866113531476311|1449.23|0.6557377049180327|0.47114375655823715|26.0|353070 Mogi Guaçu|33376.87|0.5288562434417629|33952.0|10.5|254.0|1.6113172608324302|0.21890947196164418|0.143547194728947|2326.710831353578|30.5|228.0|0.8976377952755905|0.11180890997437683|20.0|0.29|30472|243.68571777186042|69257|239.5578028666375|16.577332462480353|0.49708240326713415|0.3442622950819672|3.1|36551|0.10236220472440945|224.5|0.5029175967328658|Mogi Guaçu|15578|0.21870850588902366|3304933.506|252.0|139327|0.2623396757268871|2309.67|23720.696677600175|2009|70070|56726|707.2803548486654|1.8230493730576272|0.4071429084097124|98543.25|353070
