|Atendimentos_valor_medio|Renda média (R$)|Estabelecimentos_Publicos|Code|Município|Psi_valor_medio|Profissionais_Privados|Assalariados|Estabelecimentos_Total|Profissionais_Total|Estabelecimentos_Privados|Contribuição para o PIB estadual %|0 a 14 anos|Masculino|Renda média em Salários mínimos|15 a 29 anos|Estabelecimentos_Psi|Cidades|60+ anos|PIB (mil R$)|Estabelecimentos_Atend|Pop_Total|Psi_qtd_media|data_ref|Feminino|30 a 59 anos|Atendimentos_qtd_media|Profissionais_Publicos
106|80418.15|2208.45|20.0|350940|350940 Cajuru|12495.02|7.0|4380.0|51.0|12.0|31.0|0.03|5529|13150|2.2|5818|59.0|Cajuru|4179|572165.498|71.0|26393|793.5|2020|13243|10867|37380.0|5.0
107|222.31|2843.96|4.0|350945|350945 Campina do Monte Alegre|70.97|0.0|689.0|4.0|1.0|0.0|0.0|1259|3096|2.8|1306|2.0|Campina do Monte Alegre|941|108651.045|2.0|6057|27.83|2020|2961|2551|839.33|1.0
108|9122995.81|3686.0|156.0|350950|350950 Campinas|157197.96|344.5|400552.0|1043.5|617.5|887.5|2.78|219786|585397|3.7|257812|1652.0|Campinas|205802|61397262.531|1885.0|1213792|47882.83|2020|628395|530392|328086.67|273.0
109|617059.24|3283.63|18.0|350960|350960 Campo Limpo Paulista|10896.5|3.0|11696.0|26.0|19.0|8.0|0.1|18348|41755|3.3|18993|19.5|Campo Limpo Paulista|11881|2111048.316|25.5|85541|616.67|2020|43786|36319|56120.42|16.0
110|67490.97|2011.51|22.5|350970|350970 Campos do Jordão|85.14|7.0|12618.0|53.0|16.5|30.5|0.06|10996|25597|2.0|12200|71.0|Campos do Jordão|6757|1247875.469|80.5|52405|31.58|2020|26808|22452|27835.83|9.5
111|741.39|2130.45|2.0|350980|350980 Campos Novos Paulista|0.0|0.0|535.0|2.0|3.0|0.0|0.01|1083|2574|2.1|1093|1.0|Campos Novos Paulista|833|141778.019|1.0|4997|0.0|2020|2423|1988|4429.83|3.0
112|921.22|2265.73|7.0|350990|350990 Cananéia|64.18|0.0|1395.0|7.0|1.5|0.0|0.01|2713|6301|2.3|2679|7.0|Cananéia|2228|300656.908|7.0|12541|25.17|2020|6240|4921|6422.58|1.5
113|5661.47|2130.42|3.0|350995|350995 Canas|0.0|0.0|876.0|4.0|2.0|1.0|0.0|1406|2615|2.1|1219|2.0|Canas|547|104579.55699999999|2.0|5204|0.0|2020|2589|2032|958.58|2.0
114|80277.44|2657.22|14.0|351000|351000 Cândido Mota|5966.29|8.5|5473.0|44.0|15.5|30.0|0.05|5914|15307|2.7|6228|74.0|Cândido Mota|5895|1166473.634|77.0|31346|634.33|2020|16039|13309|17253.17|7.0
115|735.01|1792.42|2.0|351010|351010 Cândido Rodrigues|0.0|0.0|543.0|2.0|1.0|0.0|0.0|411|1406|1.8|513|1.0|Cândido Rodrigues|640|100100.772|1.0|2799|0.0|2020|1393|1235|1179.0|1.0
116|3417.93|2008.74|3.0|351015|351015 Canitar|0.21|0.0|485.0|3.0|1.0|0.0|0.01|1318|2684|2.0|1342|2.0|Canitar|581|188668.21|2.0|5292|0.08|2020|2608|2051|2616.75|1.0
117|48626.05|1983.65|24.5|351020|351020 Capão Bonito|243.33|2.0|6655.0|38.5|12.0|14.0|0.04|9950|23511|2.0|10630|43.0|Capão Bonito|7280|906462.811|49.0|47118|144.25|2020|23607|19258|7494.17|10.0
118|52420.39|1768.26|12.0|351030|351030 Capela do Alto|293.02|3.0|3106.0|14.0|6.0|2.0|0.01|4389|11070|1.8|5020|13.0|Capela do Alto|2752|272471.347|16.0|20985|470.58|2020|9915|8824|17358.92|3.0
119|69771.1|2430.11|20.0|351040|351040 Capivari|256.72|22.0|14680.0|67.0|33.0|47.0|0.09|11983|28623|2.4|12703|138.5|Capivari|7726|2059704.0380000002|141.5|56379|385.83|2020|27756|23967|20004.08|11.0
120|1005974.84|2709.45|53.5|351050|351050 Caraguatatuba|660.05|27.5|26494.0|142.5|47.5|89.0|0.15|26300|60912|2.7|26833|170.5|Caraguatatuba|18771|3325920.0489999996|201.5|123389|929.33|2020|62477|51485|84748.58|20.0
121|836043.01|2252.39|41.5|351060|351060 Carapicuíba|767.15|9.0|36452.0|102.5|49.0|61.0|0.26|90008|195241|2.3|93873|96.0|Carapicuíba|49682|5745311.022999999|112.0|403183|667.0|2020|207942|169620|90213.5|40.0
122|175022.59|2453.32|10.0|351070|351070 Cardoso|7.78|1.0|1058.0|15.0|4.0|5.0|0.01|2236|6179|2.5|2196|19.0|Cardoso|2541|255539.27800000002|19.0|12349|2.75|2020|6170|5376|3756.0|3.0
123|119087.17|2227.31|16.5|351080|351080 Casa Branca|178.22|5.0|5010.0|30.5|27.5|14.0|0.04|5409|16245|2.2|6456|65.5|Casa Branca|5215|831167.9609999999|71.5|30520|1359.75|2020|14275|13440|21916.67|22.5
124|5067.23|1850.08|5.0|351090|351090 Cássia dos Coqueiros|0.0|0.0|343.0|5.0|1.0|0.0|0.01|415|1263|1.9|508|2.0|Cássia dos Coqueiros|555|148915.3|3.0|2505|0.0|2020|1242|1027|748.33|1.0
125|45471.49|2579.53|6.5|351100|351100 Castilho|23.26|2.0|2916.0|20.5|5.0|14.0|0.04|4469|10737|2.6|4320|25.5|Castilho|3306|864943.672|28.5|21267|9.08|2020|10530|9172|24548.83|3.0
126|997137.25|2511.09|43.0|351110|351110 Catanduva|6032.35|54.5|35418.0|303.5|83.5|260.5|0.19|20838|59526|2.5|23343|357.0|Catanduva|24014|4195220.659|544.0|122497|1448.25|2020|62971|54302|51342.33|29.0
127|794.36|2257.15|5.0|351120|351120 Catiguá|0.0|0.0|609.0|5.0|1.0|0.0|0.01|1465|4010|2.3|1653|11.0|Catiguá|1249|116893.229|12.0|7855|0.0|2020|3845|3488|184.42|1.0
128|1253.86|2503.3|7.0|351130|351130 Cedral|2.55|1.0|5322.0|17.0|2.0|10.0|0.01|1575|4677|2.5|1787|15.5|Cedral|1957|312425.155|16.5|9346|1.0|2020|4669|4027|8116.08|1.0
129|28555.05|2579.57|9.5|351140|351140 Cerqueira César|180.58|4.0|4306.0|17.5|11.5|8.0|0.03|4329|10031|2.6|4524|25.5|Cerqueira César|3310|605187.3470000001|26.5|20191|70.75|2020|10160|8028|2959.5|7.5
130|78240.79|2364.31|17.0|351150|351150 Cerquilho|500.94|25.5|11796.0|44.0|26.5|27.0|0.08|9593|24763|2.4|10733|113.5|Cerquilho|7785|1833225.493|123.5|49802|157.75|2020|25039|21691|36771.25|1.0
131|34384.78|2264.65|6.0|351160|351160 Cesário Lange|39.38|1.0|3236.0|11.0|4.0|5.0|0.02|3911|9547|2.3|4212|13.0|Cesário Lange|2570|432253.652|14.0|18375|13.92|2020|8828|7682|5036.17|3.0
132|15059.93|2407.23|7.0|351170|351170 Charqueada|0.0|4.5|2161.0|14.5|5.5|7.5|0.02|3585|9010|2.4|4000|18.5|Charqueada|2486|353905.359|20.5|17367|0.0|2020|8357|7296|9138.83|1.0
133|88468.67|2816.63|5.0|355720|355720 Chavantes|53.06|0.0|1602.0|12.0|5.0|7.0|0.01|2582|6175|2.8|2601|18.0|Chavantes|2126|207456.093|19.0|12418|18.75|2020|6243|5109|8719.0|5.0
134|16254.43|1132.24|5.0|351190|351190 Clementina|0.0|0.0|1843.0|9.0|2.0|4.0|0.01|2066|4589|1.1|2063|7.0|Clementina|1086|219808.96899999998|7.0|8757|0.0|2020|4168|3542|2693.67|2.0
135|27123.48|2105.58|9.5|351200|351200 Colina|145.87|3.5|5096.0|19.5|6.5|10.0|0.05|3375|9210|2.1|3860|36.5|Colina|3193|1107893.43|40.5|18535|55.0|2020|9325|8107|86673.42|3.0
136|2576.99|2146.48|8.0|351210|351210 Colômbia|5.9|0.0|4692.0|9.0|4.0|1.0|0.01|1189|3163|2.2|1402|9.0|Colômbia|918|330045.713|9.0|6216|2.08|2020|3053|2707|7702.83|4.0
137|62757.16|2201.18|14.5|351220|351220 Conchal|308.24|0.0|5249.0|28.5|8.5|14.0|0.03|6022|14429|2.2|6888|36.5|Conchal|3791|692286.465|38.5|28273|161.67|2020|13844|11572|12661.0|8.5
138|34111.51|1987.2|11.0|351230|351230 Conchas|18.4|1.0|3071.0|22.0|2.0|11.0|0.02|3826|8987|2.0|3624|36.0|Conchas|3275|352392.033|39.0|18019|6.5|2020|9032|7294|9551.5|1.0
139|61672.72|3005.04|17.0|351240|351240 Cordeirópolis|15692.69|4.0|9454.0|28.5|13.0|11.5|0.13|4907|12621|3.0|5717|35.0|Cordeirópolis|3752|2822221.977|39.5|24826|1049.5|2020|12205|10450|12387.08|9.0
140|1421.62|2126.64|2.0|351250|351250 Coroados|0.0|0.0|829.0|2.0|0.0|0.0|0.01|1230|3076|2.1|1235|1.0|Coroados|1039|165503.865|1.0|6129|0.0|2020|3053|2625|9238.08|0.0
141|0.0|1650.12|4.5|351260|351260 Coronel Macedo|0.0|0.0|609.0|4.5|1.0|0.0|0.0|897|2382|1.7|916|2.5|Coronel Macedo|889|76871.211|2.5|4635|0.0|2020|2253|1933|33.58|1.0
142|2460.7|2849.62|5.0|351270|351270 Corumbataí|57.59|0.0|1015.0|5.0|1.0|0.0|0.01|750|2057|2.9|865|5.0|Corumbataí|701|248561.384|5.0|4064|22.58|2020|2007|1748|4687.0|1.0
143|62795.78|2479.32|22.0|351280|351280 Cosmópolis|388.5|9.0|9933.0|49.0|21.5|27.0|0.07|16253|36948|2.5|17430|66.5|Cosmópolis|8700|1591090.836|74.5|73474|340.42|2020|36526|31091|12212.42|12.5
144|1194.74|2085.18|4.0|351290|351290 Cosmorama|14.15|0.0|2029.0|5.0|1.0|1.0|0.02|1096|3743|2.1|1321|4.0|Cosmorama|1738|335896.04600000003|4.0|7298|5.0|2020|3555|3143|304.0|1.0
145|649208.74|3121.54|51.0|351300|351300 Cotia|71.63|23.0|75289.0|155.5|44.5|104.5|0.57|55978|124087|3.1|58841|156.0|Cotia|30799|12534568.975|177.5|253608|308.25|2020|129521|107990|156049.67|21.5
146|55483.67|3157.89|18.0|351310|351310 Cravinhos|0.0|4.0|8194.0|31.0|9.0|13.0|0.05|7046|17744|3.2|8054|52.0|Cravinhos|5472|1195728.544|58.0|35579|0.0|2020|17835|15007|76124.83|5.0
147|4193.05|2080.69|7.5|351320|351320 Cristais Paulista|33.18|0.0|889.0|8.5|3.5|1.0|0.01|1689|4484|2.1|1880|10.5|Cristais Paulista|1418|193172.625|12.5|8718|7.67|2020|4234|3731|4478.75|3.5
148|4091.63|2399.75|3.0|351330|351330 Cruzália|90.31|0.0|311.0|3.0|1.0|0.0|0.0|319|990|2.4|333|3.0|Cruzália|456|104534.08099999999|3.0|2046|35.42|2020|1056|938|4120.42|1.0
149|316788.56|3339.87|36.0|351340|351340 Cruzeiro|224.59|37.0|16263.0|189.0|55.0|153.0|0.11|16228|40284|3.3|17206|222.5|Cruzeiro|14117|2435818.473|284.5|82571|374.5|2020|42287|35020|28792.08|18.0
150|328849.77|4222.84|39.0|351350|351350 Cubatão|5688.53|21.0|27995.0|81.0|46.5|42.0|0.6|29323|65503|4.2|31622|151.5|Cubatão|15305|13183238.55|165.5|131626|1056.83|2020|66123|55376|83045.92|25.5
151|25922.82|2023.77|11.0|351360|351360 Cunha|67.92|3.0|1805.0|16.0|6.0|5.0|0.01|3664|10910|2.0|4477|18.5|Cunha|3896|259049.85600000003|20.5|21459|32.25|2020|10549|9422|17541.08|3.0
152|80196.2|2327.74|20.0|351370|351370 Descalvado|5823.26|22.0|8004.0|65.0|33.5|45.0|0.07|5881|16711|2.3|6720|105.5|Descalvado|6405|1586427.822|118.5|33910|345.58|2020|17199|14904|31706.33|11.5
153|1404320.69|3067.91|53.0|351380|351380 Diadema|1268.75|8.5|88258.0|140.5|59.0|87.5|0.66|91891|205400|3.1|100422|151.0|Diadema|51642|14671971.222000001|179.5|426757|6234.5|2020|221357|182802|143594.25|50.5
154|0.0|2837.28|3.0|351385|351385 Dirce Reis|0.0|0.0|296.0|3.0|1.0|0.0|0.0|304|935|2.8|295|1.0|Dirce Reis|393|57390.648|1.0|1799|0.0|2020|864|807|15.75|1.0
155|155461.74|2193.82|8.0|351390|351390 Divinolândia|7.78|2.0|2084.0|23.0|8.0|15.0|0.01|1673|5484|2.2|2110|19.0|Divinolândia|2421|279536.942|27.0|11086|2.75|2020|5602|4882|11493.25|6.0
156|2932.54|2018.16|2.0|351400|351400 Dobrada|0.0|0.0|686.0|5.0|1.0|3.0|0.01|2212|4613|2.0|2284|5.0|Dobrada|989|115400.961|5.0|9010|0.0|2020|4397|3525|634.92|1.0
157|35700.2|1966.87|10.0|351410|351410 Dois Córregos|16.04|5.0|4711.0|20.0|8.0|10.0|0.03|6130|13898|2.0|6031|38.5|Dois Córregos|4280|647887.011|44.5|27512|787.08|2020|13614|11071|33865.33|3.0
158|470.73|2364.88|3.0|351420|351420 Dolcinópolis|0.0|0.0|251.0|4.0|2.0|1.0|0.0|309|1084|2.4|383|3.0|Dolcinópolis|504|46290.914000000004|3.0|2112|0.0|2020|1028|916|534.83|2.0
159|5013.28|2420.85|6.0|351430|351430 Dourado|11.55|1.0|2340.0|11.5|3.0|5.5|0.03|1505|4460|2.4|1745|12.0|Dourado|1849|627179.994|14.0|8878|4.33|2020|4418|3779|13487.08|2.0
160|580020.25|2074.2|19.0|351440|351440 Dracena|11689.89|42.5|11391.0|67.5|55.0|48.5|0.05|7230|23964|2.1|8787|214.0|Dracena|9783|1199690.637|216.0|47043|1951.67|2020|23079|21243|47231.0|12.5
161|58386.3|2112.91|7.0|351450|351450 Duartina|7094.98|1.0|2057.0|28.0|7.0|21.0|0.01|2055|6087|2.1|2342|44.0|Duartina|2647|237278.83|45.0|12433|613.33|2020|6346|5389|21851.5|6.0
162|6850.14|2281.73|5.0|351460|351460 Dumont|225.89|0.0|1807.0|5.0|1.0|0.0|0.01|2045|5015|2.3|2453|3.0|Dumont|1328|228990.75199999998|3.0|10023|88.58|2020|5008|4197|7366.42|1.0
163|19696.5|1950.91|5.0|351470|351470 Echaporã|0.0|0.0|652.0|6.0|1.0|1.0|0.01|1148|3001|2.0|1143|4.0|Echaporã|1277|125442.01699999999|4.0|6064|0.0|2020|3063|2496|45552.83|1.0
164|25375.74|1895.16|9.0|351480|351480 Eldorado|55.13|0.0|1204.0|9.0|1.0|0.0|0.01|3736|7854|1.9|3561|7.5|Eldorado|2444|321142.103|7.5|15544|20.92|2020|7690|5803|3483.75|1.0
165|43230.53|2853.08|8.0|351490|351490 Elias Fausto|0.0|0.0|4865.0|10.0|4.5|2.0|0.03|3601|9381|2.9|4073|11.0|Elias Fausto|2478|706704.446|13.0|17936|0.0|2020|8555|7784|13878.58|4.5
166|285.45|2508.19|2.5|351492|351492 Elisiário|0.0|0.0|367.0|2.5|1.0|0.0|0.0|696|1987|2.5|786|2.5|Elisiário|614|63736.742999999995|2.5|3697|0.0|2020|1710|1601|329.42|1.0
167|289.99|2142.0|2.0|351495|351495 Embaúba|0.0|0.0|321.0|3.0|2.0|1.0|0.0|419|1289|2.1|483|2.0|Embaúba|477|52162.565|2.0|2449|0.0|2020|1160|1070|2258.75|2.0
168|407405.58|2753.71|35.0|351500|351500 Embu das Artes|218.39|20.0|42167.0|72.5|41.0|37.5|0.6|64360|133686|2.8|67473|90.5|Embu das Artes|30068|13248193.38|95.5|276535|696.67|2020|142849|114634|142228.83|21.0
169|92516.62|2526.34|22.5|351510|351510 Embu-Guaçu|0.0|7.0|8104.0|37.5|13.5|15.0|0.05|15275|34762|2.5|16287|30.5|Embu-Guaçu|9582|1121893.472|33.5|69901|220.08|2020|35139|28757|39762.25|6.5
170|0.0|2085.34|2.0|351512|351512 Emilianópolis|0.0|0.0|289.0|2.0|1.0|0.0|0.0|550|1633|2.1|622|2.0|Emilianópolis|670|61747.364|2.0|3227|0.0|2020|1594|1385|71.25|1.0
171|59364.61|2551.5|10.0|351515|351515 Engenheiro Coelho|2763.88|12.0|4186.0|18.0|16.0|8.0|0.03|5314|11232|2.6|5556|15.0|Engenheiro Coelho|1885|663314.37|18.0|21249|156.42|2020|10017|8494|12201.83|4.0
172|57100.36|2243.91|15.5|351518|351518 Espírito Santo do Pinhal|228.45|12.5|10504.0|57.0|26.0|41.5|0.06|7560|21746|2.2|9053|143.0|Espírito Santo do Pinhal|8356|1433232.856|164.5|44471|926.08|2020|22725|19502|26563.83|13.5
173|6556.03|2229.58|4.0|351519|351519 Espírito Santo do Turvo|0.0|0.0|443.0|5.0|3.0|1.0|0.0|1133|2414|2.2|1174|3.5|Espírito Santo do Turvo|614|78691.602|3.5|4878|0.0|2020|2464|1957|4839.92|3.0
174|28002.85|2575.25|9.0|355730|355730 Estiva Gerbi|136.65|1.0|2219.0|11.5|4.0|2.5|0.02|2246|5742|2.6|2492|9.0|Estiva Gerbi|1632|334635.09|12.5|11407|8.08|2020|5665|5037|11792.58|3.0
175|35395.91|1940.53|5.5|351520|351520 Estrela d'Oeste|14.62|1.0|3236.0|14.5|6.5|9.0|0.03|1356|4241|1.9|1561|21.5|Estrela d'Oeste|1755|626112.6410000001|24.5|8419|5.17|2020|4178|3747|5970.25|5.5
176|357.28|1955.57|2.0|351530|351530 Estrela do Norte|43.39|0.0|302.0|2.0|1.0|0.0|0.0|600|1439|2.0|589|1.0|Estrela do Norte|400|50590.346|1.0|2770|15.33|2020|1331|1181|123.08|1.0
177|28338.71|1822.37|8.0|351535|351535 Euclides da Cunha Paulista|0.0|0.0|674.0|10.0|2.0|2.0|0.01|1940|4736|1.8|2015|10.0|Euclides da Cunha Paulista|1423|159117.924|11.0|9325|0.0|2020|4589|3947|10940.92|2.0
178|36211.39|1716.98|6.0|351540|351540 Fartura|8887.72|0.0|3252.0|21.0|4.0|15.0|0.02|3121|7762|1.7|3144|32.0|Fartura|3032|370628.231|34.0|16070|503.33|2020|8308|6773|4073.0|4.0
179|5650.7|2026.2|3.0|351560|351560 Fernando Prestes|0.0|0.0|1163.0|4.0|1.0|1.0|0.01|983|2862|2.0|1006|6.0|Fernando Prestes|1364|191407.747|6.0|5794|0.0|2020|2932|2441|1254.92|1.0
180|682930.93|2068.4|41.0|351550|351550 Fernandópolis|512.11|70.5|15691.0|239.0|87.0|198.0|0.09|10724|33925|2.1|12924|236.0|Fernandópolis|14898|2006103.79|381.0|69402|747.67|2020|35477|30856|40651.33|16.5
181|1474.38|2396.15|2.0|351565|351565 Fernão|0.0|0.0|243.0|2.0|2.0|0.0|0.0|315|882|2.4|337|1.0|Fernão|315|50029.405|1.0|1727|0.0|2020|845|760|461.25|2.0
182|188483.64|2371.22|36.0|351570|351570 Ferraz de Vasconcelos|1590.97|4.0|19442.0|55.0|28.0|19.0|0.14|45396|95512|2.4|49497|44.5|Ferraz de Vasconcelos|21167|3137940.1960000005|52.5|196500|719.0|2020|100988|80440|58184.58|24.0
183|51.75|2003.86|3.5|351580|351580 Flora Rica|0.0|0.0|221.0|3.5|0.0|0.0|0.0|189|725|2.0|231|1.0|Flora Rica|393|37968.418|2.0|1430|0.0|2020|705|617|26878.75|0.0
184|8313.25|2043.87|2.0|351590|351590 Floreal|8.49|0.0|398.0|2.0|2.0|0.0|0.0|282|1438|2.0|500|2.0|Floreal|815|63979.0|2.0|2900|3.0|2020|1462|1303|1530.83|2.0
185|18081.25|2036.01|10.0|351600|351600 Flórida Paulista|21.93|1.0|1211.0|14.0|4.0|4.0|0.01|2451|8789|2.0|3361|14.0|Flórida Paulista|2134|206633.673|14.0|14790|7.75|2020|6001|6844|13831.58|3.0
186|14357.84|2090.4|7.0|351610|351610 Florínia|7.55|0.0|352.0|7.0|1.0|0.0|0.01|449|1301|2.1|508|4.0|Florínia|574|136091.384|4.0|2653|2.67|2020|1352|1122|10087.67|1.0
187|2526206.23|2161.0|63.0|351620|351620 Franca|19883.89|52.0|82195.0|192.5|119.0|129.5|0.45|70323|173294|2.2|79282|212.5|Franca|56640|9992981.252999999|238.5|355901|1661.25|2020|182607|149656|211967.25|67.0
188|292862.11|2233.78|24.0|351630|351630 Francisco Morato|2571.99|6.5|9112.0|59.0|19.0|35.0|0.07|44140|88294|2.2|44927|62.5|Francisco Morato|18681|1517245.4|69.0|177633|623.0|2020|89339|69885|71479.25|12.5
189|951806.6|2498.84|52.5|351640|351640 Franco da Rocha|262.11|8.0|17150.0|87.5|70.0|35.0|0.14|35157|79623|2.5|38478|83.5|Franco da Rocha|16643|2995316.152|95.5|156492|256.17|2020|76869|66214|100229.75|62.0
190|0.0|1598.15|2.0|351650|351650 Gabriel Monteiro|0.0|0.0|787.0|3.0|1.0|1.0|0.0|419|1398|1.6|452|2.0|Gabriel Monteiro|622|74118.40299999999|2.0|2776|0.0|2020|1378|1283|50.92|1.0
191|11837.41|1989.21|4.0|351660|351660 Gália|146.65|0.0|995.0|6.0|4.0|2.0|0.01|1073|3221|2.0|1185|8.0|Gália|1460|143174.887|9.0|6482|57.08|2020|3261|2764|7520.17|4.0
192|81321.14|2069.36|26.5|351670|351670 Garça|73.11|4.0|9121.0|44.5|18.5|18.0|0.05|8241|21584|2.1|8848|63.0|Garça|8265|1192415.745|71.0|44409|1321.0|2020|22825|19055|52997.75|14.5
193|2886.66|2568.11|2.0|351680|351680 Gastão Vidigal|0.47|0.0|268.0|2.0|1.0|0.0|0.0|977|2839|2.6|1031|1.0|Gastão Vidigal|697|76518.946|1.0|4860|0.17|2020|2021|2155|1243.33|1.0
194|17757.56|4867.2|5.0|351685|351685 Gavião Peixoto|0.0|0.0|4003.0|5.5|4.0|0.5|0.04|1016|2427|4.9|1088|5.0|Gavião Peixoto|640|887102.113|6.0|4815|0.0|2020|2388|2071|3471.67|4.0
195|17940.53|2256.57|7.0|351690|351690 General Salgado|0.24|2.0|1361.0|15.0|6.0|8.0|0.01|1813|5430|2.3|1983|14.0|General Salgado|2230|248503.178|17.0|10862|0.08|2020|5432|4836|2705.42|4.0
196|25719.03|2258.95|5.0|351700|351700 Getulina|1.65|1.0|680.0|6.0|2.0|1.0|0.01|2001|6323|2.3|2551|16.0|Getulina|1850|185155.151|16.0|11447|0.58|2020|5124|5045|17399.92|1.0
197|4598.8|1800.34|3.0|351710|351710 Glicério|0.0|0.0|694.0|3.0|1.0|0.0|0.0|1013|2416|1.8|1012|2.0|Glicério|814|101505.734|2.0|4829|0.0|2020|2413|1990|4922.75|1.0
198|3538.97|2123.43|7.0|351720|351720 Guaiçara|189.22|0.0|1281.0|9.0|1.0|2.0|0.01|2571|6278|2.1|2717|13.0|Guaiçara|1820|196222.395|13.0|12294|21.33|2020|6016|5186|7756.25|1.0
199|10152.92|2028.18|6.0|351730|351730 Guaimbê|0.0|0.0|370.0|6.0|1.0|0.0|0.0|1209|2899|2.0|1201|5.0|Guaimbê|1009|75599.799|5.0|5785|0.0|2020|2886|2366|2894.33|1.0
200|66877.64|2580.97|16.0|351740|351740 Guaíra|749.49|4.0|12405.0|39.0|11.0|23.0|0.15|7773|20260|2.6|8463|65.0|Guaíra|6667|3249524.055|74.5|41040|1433.42|2020|20780|18137|47100.17|7.0
201|51310.78|2709.42|12.0|351750|351750 Guapiaçu|112.97|0.0|4477.0|17.0|6.5|5.0|0.02|3926|11036|2.7|4464|17.0|Guapiaçu|3627|549431.4739999999|19.0|21775|262.17|2020|10739|9758|24113.0|6.5
202|13254.45|1793.86|16.0|351760|351760 Guapiara|0.0|1.0|1665.0|21.0|2.0|5.0|0.01|3446|8634|1.8|3573|14.0|Guapiara|3035|326393.673|15.0|17025|0.0|2020|8391|6971|109140.58|1.0
203|29029.5|2249.63|16.0|351770|351770 Guará|267.49|7.0|2751.0|33.0|14.0|17.0|0.02|4938|10630|2.3|4952|45.5|Guará|2960|439580.67100000003|49.5|21308|249.0|2020|10678|8458|61125.0|7.0
204|12934.63|2030.53|5.5|351780|351780 Guaraçaí|0.0|0.0|1038.0|7.5|1.0|2.0|0.01|1316|4120|2.0|1458|12.5|Guaraçaí|1857|273862.21|12.5|8290|0.0|2020|4170|3659|13770.58|1.0
205|27687.74|2727.25|8.0|351790|351790 Guaraci|11.32|0.0|2228.0|13.0|3.0|5.0|0.01|2452|5815|2.7|2451|15.0|Guaraci|1711|329127.002|15.0|11287|4.0|2020|5472|4673|15822.08|3.0
206|14263.82|1914.7|3.0|351800|351800 Guarani d'Oeste|1054.38|0.0|290.0|3.0|1.0|0.0|0.0|383|937|1.9|357|2.0|Guarani d'Oeste|424|35546.471|2.0|1998|64.5|2020|1061|834|2702.92|1.0
207|500.04|1839.44|6.0|351810|351810 Guarantã|0.0|0.0|941.0|6.0|2.0|0.0|0.01|1449|3332|1.8|1504|4.0|Guarantã|1032|174176.163|4.0|6675|0.0|2020|3343|2690|4149.0|2.0
208|37726.84|2324.72|17.0|351820|351820 Guararapes|34.43|7.5|6222.0|37.5|13.0|20.5|0.04|5838|16312|2.3|6383|59.5|Guararapes|6265|909954.305|61.5|33100|12.17|2020|16788|14614|17912.25|5.5
209|61571.15|2986.4|10.0|351830|351830 Guararema|78.05|1.0|7434.0|16.0|7.0|6.0|0.06|5825|15108|3.0|6851|22.5|Guararema|4687|1413582.2780000002|23.5|30136|130.67|2020|15028|12773|12409.08|6.0
210|697840.57|3006.31|38.0|351840|351840 Guaratinguetá|155.38|52.0|30558.0|173.0|65.0|135.0|0.26|21870|58868|3.0|25100|320.0|Guaratinguetá|21730|5672184.125|339.5|122505|54.67|2020|63637|53805|33802.0|13.0
211|6921.86|1812.29|9.0|351850|351850 Guareí|164.6|0.0|2151.0|12.0|5.0|3.0|0.01|2645|12938|1.8|4784|10.0|Guareí|1865|222781.799|10.0|18887|189.17|2020|5949|9593|18820.67|5.0
212|109066.97|2516.76|13.0|351860|351860 Guariba|26.41|5.0|6877.0|28.0|12.5|15.0|0.04|8963|20522|2.5|9493|40.0|Guariba|4971|899806.498|46.0|40487|9.33|2020|19965|17060|21304.67|7.5
213|1425797.28|2973.94|61.5|351870|351870 Guarujá|2997.72|33.5|46773.0|193.0|75.0|131.5|0.39|70665|156697|3.0|74145|345.5|Guarujá|43718|8599008.831|356.5|322750|1378.0|2020|166053|134222|175551.17|41.5
214|3144742.99|3080.77|154.0|351880|351880 Guarulhos|25720.73|116.0|333738.0|453.0|282.0|299.0|2.77|304930|676499|3.1|335282|432.0|Guarulhos|169652|61325724.48899999|563.0|1392121|12336.08|2020|715622|582257|364970.67|166.0
215|10221.38|2465.45|9.0|351885|351885 Guatapará|0.0|0.0|1316.0|10.0|2.0|1.0|0.01|1704|3968|2.5|1725|6.0|Guatapará|1243|212860.234|7.0|7709|0.0|2020|3741|3037|4202.75|2.0
216|795.31|1915.4|3.0|351890|351890 Guzolândia|0.0|0.0|456.0|3.0|2.0|0.0|0.0|1091|2724|1.9|1123|2.0|Guzolândia|865|65820.615|2.0|5307|0.0|2020|2583|2228|2918.5|2.0
217|46870.12|2309.24|10.0|351900|351900 Herculândia|19.1|0.0|1002.0|14.0|4.0|4.0|0.01|1870|4825|2.3|2083|12.0|Herculândia|1605|313971.997|13.0|9588|6.75|2020|4763|4030|5395.0|4.0
218|27368.22|2576.28|6.0|351905|351905 Holambra|0.0|1.0|7055.0|12.5|2.0|6.5|0.04|3014|7690|2.6|3286|21.5|Holambra|2051|970052.535|23.5|15272|0.0|2020|7582|6921|7273.33|1.0
219|715829.65|4004.89|52.0|351907|351907 Hortolândia|103.4|17.0|46222.0|132.5|43.5|80.5|0.59|48207|120044|4.0|57258|159.0|Hortolândia|27908|13116393.02|175.0|234259|1985.58|2020|114215|100886|121181.0|26.5
220|16392.63|1636.68|8.0|351910|351910 Iacanga|0.0|2.0|1856.0|12.0|5.0|4.0|0.02|2311|6305|1.6|2534|15.0|Iacanga|1865|427955.46|15.0|11858|0.0|2020|5553|5148|8266.25|3.0
